PLYNO,DEPOSIT_SEQ,DEPOSIT_DATE,PRINCIPAL,FACTOR,BALANCE,STEP1_END_DATE,DED_AMT
282120090000065,46,2013-07-05,136839.0,1.2089964295018465,165437.86241660317,2019-10-05,325714.28571428574
282120090000065,47,2013-08-05,136839.0,1.205061090919499,164899.35462033332,2019-10-05,317142.85714285716
282120090000065,48,2013-09-05,136839.0,1.2011320361251367,164361.7066913276,2019-10-05,308571.4285714286
282120090000065,49,2013-10-05,136839.0,1.1973358309205986,163842.2377673438,2019-10-05,300000.0
282120090000065,50,2013-11-05,136839.0,1.1934941361290967,163316.54409376945,2019-10-05,291428.5714285714
282120090000065,51,2013-12-05,136839.0,1.1898216887566853,162814.01006777605,2019-10-05,282857.14285714284
282120090000065,52,2014-01-05,136839.0,1.1860228688173853,162294.1833461022,2019-10-05,274285.71428571426
282120090000065,53,2014-02-05,136839.0,1.1821652431028276,161766.3097009478,2019-10-05,265714.28571428574
282120090000065,54,2014-03-05,136839.0,1.178557388029654,161272.61442058982,2019-10-05,257142.85714285716
282120090000065,55,2014-04-05,136839.0,1.174670761117023,160740.77228049233,2019-10-05,248571.42857142858
282120090000065,56,2014-05-05,136839.0,1.170931171722974,160229.05060740004,2019-10-05,240000.0
282120090000065,57,2014-06-05,136839.0,1.1671161329465711,159707.00451627583,2019-10-05,231428.57142857145
282120090000065,58,2014-07-05,136839.0,1.1634500687158893,159205.34395301357,2019-10-05,222857.14285714287
282120090000065,59,2014-08-05,136839.0,1.1597021225055233,158692.4787415333,2019-10-05,214285.7142857143
282120090000065,60,2014-09-05,136839.0,1.1560306865905663,158190.0831223665,2019-10-05,205714.2857142857
282120090000065,61,2014-10-05,136839.0,1.1525593729365504,157715.07203326462,2019-10-05,197142.85714285716
282120090000065,62,2014-11-05,136839.0,1.1490568040120754,157235.7840042084,2019-10-05,188571.42857142858
282120090000065,63,2014-12-05,136839.0,1.1457477547159594,156782.97700757717,2019-10-05,180000.0
282120090000065,64,2015-01-05,136839.0,1.1423322590382095,156315.60399452955,2019-10-05,171428.57142857142
282120090000065,65,2015-02-05,136839.0,1.138935615652816,155850.8107103157,2019-10-05,162857.14285714287
282120090000065,66,2015-03-05,136839.0,1.1358833401436597,155433.14038191823,2019-10-05,154285.7142857143
282120090000065,67,2015-04-05,136839.0,1.1325959091432243,154983.29161124968,2019-10-05,145714.2857142857
282120090000065,68,2015-05-05,136839.0,1.129507938004258,154560.73672856466,2019-10-05,137142.85714285713
282120090000065,69,2015-06-05,136839.0,1.1264119264102075,154137.08159804638,2019-10-05,128571.42857142858
282120090000065,70,2015-07-05,136839.0,1.1235079750558357,153739.7077986655,2019-10-05,120000.0
282120090000065,71,2015-08-05,136839.0,1.1205934124123331,153340.88196109125,2019-10-05,111428.57142857143
282120090000065,72,2015-09-05,136839.0,1.1177263574344862,152948.55702497766,2019-10-05,102857.14285714286
282120090000065,73,2015-10-05,136839.0,1.115005085223681,152576.18085692328,2019-10-05,94285.71428571429
282120090000065,74,2015-11-05,136839.0,1.1123330521094852,152210.54251760984,2019-10-05,85714.28571428571
282120090000065,75,2015-12-10,136839.0,1.1093464892020748,151801.86423592272,2019-10-05,77142.85714285714
282120090000065,76,2016-01-05,136839.0,1.107182990802792,151505.81327846323,2019-10-05,68571.42857142857
282120090000065,77,2016-02-05,136839.0,1.1046036270312916,151152.8557193349,2019-10-05,60000.0
282120090000065,78,2016-03-05,136839.0,1.1022321328951077,150828.34283323365,2019-10-05,51428.57142857143
282120090000065,79,2016-04-05,136839.0,1.0997054031445312,150482.58766089453,2019-10-05,42857.142857142855
282120090000065,80,2016-05-05,136839.0,1.097260180805264,150147.98588121153,2019-10-05,34285.71428571428
282120090000065,81,2016-06-25,136839.0,1.0931033028285093,149579.1628557504,2019-10-05,25714.285714285714
282120090000065,82,2016-07-05,136839.0,1.0922882287154203,149467.6289291894,2019-10-05,17142.85714285714
282120090000065,83,2016-08-05,136839.0,1.089761498964844,149121.8737568503,2019-10-05,8571.42857142857
282120090000065,84,2016-09-05,136839.0,1.0872347692142676,148776.11858451116,2019-10-05,0.0
282120090000065,85,2016-10-05,136839.0,1.0847895468750002,148441.51680482816,2019-10-05,0.0
282120090000065,86,2016-11-05,136839.0,1.082323705222603,148104.09349895577,2019-10-05,0.0
282120090000065,87,2016-12-05,136839.0,1.079937406849315,147777.55481585342,2019-10-05,0.0
282120090000065,88,2017-01-10,136839.0,1.07707384880137,147385.70839613068,2019-10-05,0.0
282120090000065,89,2017-02-10,136839.0,1.074608007148973,147048.28509025832,2019-10-05,0.0
282120090000065,90,2017-03-15,136839.0,1.0719387433401641,146683.02569992474,2019-10-05,0.0
282120090000065,91,2017-04-15,136839.0,1.0694796389600412,146346.52431565308,2019-10-05,0.0
282120090000065,92,2017-05-05,136839.0,1.0678931200051232,146129.42664838105,2019-10-05,0.0
282120090000065,93,2017-06-15,136839.0,1.064640756147541,145684.37643047338,2019-10-05,0.0
282120090000065,94,2017-07-10,136839.0,1.0626576074538936,145413.00434638336,2019-10-05,0.0
282120090000065,95,2017-08-10,136839.0,1.0601985030737706,145076.5029621117,2019-10-05,0.0
282120090000065,96,2017-09-10,136839.0,1.0577393986936476,144740.00157784004,2019-10-05,0.0
282120090000065,97,2017-10-15,136839.0,1.0549821061643838,144362.69642542812,2019-10-05,0.0
282120090000065,98,2017-11-05,136839.0,1.053356404109589,144140.23698195207,2019-10-05,0.0
282120090000065,99,2017-12-05,136839.0,1.0510339726027398,143822.4377769863,2019-10-05,0.0
282120090000065,100,2018-01-05,136839.0,1.0486341267123287,143494.04526518835,2019-10-05,0.0
282120090000065,101,2018-02-25,136839.0,1.0446859931506849,142953.78661674657,2019-10-05,0.0
282120090000065,102,2018-03-25,136839.0,1.042477356557377,142651.5589939549,2019-10-05,0.0
282120090000065,103,2018-04-25,136839.0,1.040084067622951,142324.063729457,2019-10-05,0.0
282120090000065,104,2018-05-25,136839.0,1.037767981557377,142007.13282832992,2019-10-05,0.0
282120090000065,105,2018-06-25,136839.0,1.0353746926229508,141679.63756383196,2019-10-05,0.0
282120090000065,106,2018-07-25,136839.0,1.0330586065573772,141362.70666270494,2019-10-05,0.0
282120090000065,107,2018-08-25,136839.0,1.0306653176229508,141035.21139820697,2019-10-05,0.0
282120090000065,108,2018-09-25,136839.0,1.0282720286885245,140707.716133709,2019-10-05,0.0
282120090000065,109,2018-10-25,136839.0,1.0259931506849316,140395.87674657535,2019-10-05,0.0
282120090000065,110,2018-11-25,136839.0,1.0236575342465752,140076.2733287671,2019-10-05,0.0
282120090000065,111,2018-12-25,136839.0,1.0213972602739727,139766.97969863014,2019-10-05,0.0
282120090000065,112,2019-01-25,136839.0,1.0190616438356164,139447.37628082192,2019-10-05,0.0
282120090000065,113,2019-02-25,136839.0,1.0167260273972603,139127.7728630137,2019-10-05,0.0
282120090000065,114,2019-03-25,136839.0,1.0145765027322404,138833.63405737706,2019-10-05,0.0
282120090000065,115,2019-04-25,136839.0,1.0122472677595629,138514.90387295082,2019-10-05,0.0
282120090000065,116,2019-05-27,136839.0,1.0098428961748633,138185.89206967212,2019-10-05,0.0
282120090000065,117,2019-06-25,136839.0,1.0076639344262295,137887.72512295083,2019-10-05,0.0
282120090000065,118,2019-07-25,136839.0,1.0054098360655739,137579.27655737707,2019-10-05,0.0
282120090000065,119,2019-08-26,136839.0,1.0030054644808744,137250.26475409837,2019-10-05,0.0
282120090000065,120,2019-09-25,136839.0,1.0007513661202185,136941.8161885246,2019-10-05,0.0
